692985.3	200613.0	2.015062802e7	42183.0	2.0150628e7	2945.3	1.8	3.2	54.7	142.339127	-32.32786	626040.5	6.4224348e6	55.2	55.03	109.9	137.5	3.2	-1.8	0.0	-13.35	-0.11	1.58	5.9	119.6	777.073	534.385	415.651	331.509	257.747	202.556	159.38	125.343	94.35	73.6522	54.206	40.4901	29.4772	21.6732	15.801	11.0217	6.78556	88.7611	82.3999	75.5174	68.4663	61.4002	54.1998	46.985	40.0556	33.4963	27.3374	21.8421	17.0053	12.8873	9.52154	6.84654	4.79007	3.24773	2.141	1.3652	0.842044	0.505206	0.296245	0.170844	0.10146	0.0636207	0.00429832	0.00497732	0.00471111	0.0047245	0.00455053	0.00490936	0.00483523	0.00495252	0.00532535	0.00565736	0.00618563	0.00680797	0.00756126	0.00891894	0.0101549	0.0123852	0.0177815	0.000577996	0.000488161	0.000380803	0.000319068	0.00029075	0.000265998	0.000259097	0.000273208	0.000279738	0.000310733	0.000364526	0.000429594	0.000530734	0.00070194	0.000943769	0.00134535	0.0019498	0.00285546	0.00436741	0.00710447	0.0117926	0.0197277	0.0338656	0.0570835	0.0914913	28.17332	19.42086	15.09102	12.03666	9.352727	7.359509	5.789202	4.554847	3.433561	2.68402	1.980012	1.483479	1.084333	0.8038237	0.5910339	0.419606	0.2724537	3.195811	2.966669	2.718778	2.464884	2.210479	1.951246	1.691504	1.442043	1.205903	0.9841831	0.7863559	0.6122344	0.4639932	0.3428406	0.2465601	0.1725629	0.1170896	0.07731808	0.04950755	0.03089824	0.01913834	0.01216114	0.008444048	0.006847254	0.006255134
692985.8	200613.0	2.015062802e7	42183.0	2.0150628e7	2945.8	2.2	3.1	54.6	142.338981	-32.327739	626026.9	6.4224484e6	55.2	55.05	109.7	139.0	3.1	-2.2	0.0	-13.36	-0.11	1.48	5.9	119.6	766.538	529.186	413.697	328.346	256.951	201.236	159.369	124.96	93.4994	73.3323	53.7992	40.433	29.2858	21.3584	15.7596	11.1876	6.70953	87.9437	81.643	74.7469	67.737	60.7293	53.6072	46.4582	39.6079	33.1076	27.0117	21.5741	16.8007	12.7308	9.40356	6.76145	4.73418	3.21331	2.12111	1.35525	0.837398	0.503261	0.295481	0.170561	0.101264	0.0634126	0.0043677	0.00503621	0.00474119	0.00478124	0.00456954	0.00495081	0.00483843	0.00497305	0.00538949	0.00568927	0.00623478	0.00682393	0.0076172	0.00906288	0.0101917	0.0122036	0.0180002	0.000583652	0.000492683	0.000385094	0.000323123	0.000293993	0.000269122	0.000262233	0.000276485	0.000283311	0.000314787	0.000369588	0.000435319	0.000537965	0.000711708	0.00095679	0.00136262	0.0019719	0.00288353	0.00440134	0.00714589	0.0118402	0.0197796	0.0339134	0.0571979	0.0917812	27.79772	19.23621	15.0217	11.92425	9.324457	7.312681	5.78887	4.54128	3.403489	2.672726	1.965603	1.481507	1.077631	0.7928933	0.589643	0.4252654	0.270054	3.166389	2.939423	2.691042	2.43863	2.186328	1.929913	1.67254	1.425926	1.191911	0.9724584	0.7767085	0.6048694	0.45836	0.3385943	0.2434982	0.1705525	0.1158526	0.07660452	0.04915228	0.03073449	0.01907213	0.01213716	0.008435649	0.006843828	0.006251784
692986.3	200613.0	2.015062802e7	42183.0	2.0150628e7	2946.3	2.1	3.0	54.5	142.338833	-32.327617	626013.2	6.4224621e6	55.1	55.09	109.6	140.6	3.0	-2.1	0.0	-13.35	-0.1	1.51	5.9	119.6	761.141	527.537	413.765	327.551	258.123	201.378	160.764	125.529	93.3809	73.51	53.9784	40.7226	29.3283	21.177	15.7698	11.3743	6.64469	88.1812	81.7854	74.8419	67.7807	60.7351	53.6172	46.4392	39.5823	33.0489	26.9467	21.5014	16.7334	12.6709	9.34821	6.71355	4.69933	3.18985	2.10651	1.34736	0.833345	0.501403	0.294678	0.170229	0.100977	0.0631614	0.00440809	0.00506144	0.00475031	0.00480322	0.00454929	0.00495355	0.00479564	0.0049509	0.00541467	0.0056794	0.00620441	0.00677639	0.00760529	0.00915263	0.0101906	0.0120026	0.0181923	0.000582156	0.000492558	0.000384943	0.000323363	0.00029446	0.000269302	0.000262485	0.000276857	0.000284183	0.000315803	0.000371083	0.000437204	0.000540685	0.000716353	0.000964537	0.00137326	0.00198658	0.00290362	0.00442735	0.00718086	0.0118833	0.0198311	0.0339656	0.0573546	0.0921861	27.60573	19.17812	15.02466	11.89633	9.36633	7.317916	5.838629	4.561578	3.399525	2.67909	1.971871	1.491759	1.079122	0.7866253	0.5900199	0.4316337	0.2680175	3.174938	2.94455	2.694462	2.440204	2.186537	1.930273	1.671856	1.425005	1.189797	0.9701185	0.7740915	0.6024468	0.4562038	0.3366022	0.2417745	0.1692989	0.1150093	0.07608063	0.04887039	0.03059142	0.01900848	0.01211149	0.008425324	0.006837828	0.006250834
692986.8	200613.0	2.015062802e7	42183.0	2.0150628e7	2946.8	1.4	2.9	54.4	142.338684	-32.327494	625999.3	6.4224759e6	55.1	55.1	109.5	141.9	2.9	-1.4	0.0	-13.33	-0.1	1.67	5.9	119.6	762.736	530.538	416.713	329.91	261.375	203.307	163.567	127.111	94.316	74.2572	54.6928	41.3747	29.6118	21.1587	15.842	11.5782	6.59851	89.4745	82.875	75.8409	68.6585	61.4576	54.2436	46.941	39.9804	33.3312	27.1463	21.6267	16.8013	12.7074	9.35704	6.70603	4.68698	3.17805	2.09763	1.34184	0.830048	0.499657	0.293833	0.169838	0.100612	0.0628975	0.00440597	0.00503986	0.00472461	0.00477627	0.00449118	0.00491024	0.00471072	0.00488793	0.00537511	0.00562401	0.00611231	0.00666757	0.00752928	0.00916945	0.0101454	0.0117839	0.0183352	0.000573121	0.000486048	0.000379591	0.000318864	0.000290947	0.000265933	0.000259471	0.000273753	0.000281423	0.000313064	0.000368292	0.000434648	0.00053818	0.000714538	0.000964622	0.00137566	0.00199293	0.00291491	0.00444431	0.00720815	0.0119209	0.0198822	0.0340445	0.0575599	0.092626	27.66338	19.28562	15.13031	11.98083	9.482441	7.386819	5.93861	4.617983	3.433014	2.705684	1.997119	1.514821	1.08909	0.7860333	0.5925266	0.438577	0.2665814	3.22149	2.983772	2.730424	2.471803	2.212546	1.952823	1.68992	1.439336	1.19996	0.9773038	0.7786019	0.6048909	0.4575175	0.3369198	0.2415037	0.1688544	0.114585	0.07576182	0.04867296	0.03047483	0.01894819	0.01208401	0.008415174	0.006830615	0.006250498
692987.3	200613.0	2.015062802e7	42183.0	2.0150628e7	2947.3	0.6	2.8	54.2	142.338533	-32.32737	625985.2	6.4224898e6	55.0	55.13	109.3	142.7	2.8	-0.6	0.0	-13.31	-0.1	1.86	5.9	119.6	772.31	538.756	423.073	335.773	266.549	207.112	167.616	129.659	96.4749	75.5853	55.8454	42.363	30.1197	21.318	15.9719	11.7835	6.57742	91.6928	84.8337	77.6489	70.2822	62.8307	55.3991	47.894	40.7276	33.8942	27.5587	21.9076	16.972	12.8172	9.41589	6.73242	4.69382	3.17676	2.09412	1.33856	0.827509	0.497979	0.292913	0.169399	0.10019	0.0626615	0.00434968	0.00496056	0.00465197	0.00468884	0.00439804	0.00481578	0.00458899	0.00478748	0.00524915	0.0055214	0.00597727	0.00650238	0.00739497	0.00909726	0.0100513	0.0115528	0.0184051	0.000557659	0.000473125	0.000369516	0.000310414	0.000283489	0.000259364	0.000253465	0.00026761	0.000275499	0.000307071	0.00036212	0.000428756	0.00053179	0.000707848	0.000958298	0.00137134	0.00199198	0.00291828	0.00445313	0.00722817	0.0119573	0.0199381	0.0341393	0.0578111	0.0930022	28.00537	19.57848	15.35726	12.18993	9.667107	7.522449	6.083003	4.708818	3.509822	2.752889	2.037958	1.549745	1.106949	0.7915727	0.5969792	0.445514	0.2659383	3.301337	3.054277	2.795508	2.530253	2.261975	1.994419	1.724227	1.466234	1.220227	0.9921493	0.7887135	0.6110353	0.4614695	0.3390376	0.242453	0.1691001	0.1145383	0.07563561	0.04855543	0.03038487	0.01889026	0.0120541	0.008404464	0.006823317	0.006249023
692987.8	200613.0	2.015062802e7	42183.0	2.0150628e7	2947.8	-0.0	2.9	54.1	142.338381	-32.327246	625971.1	6.4225038e6	54.9	55.13	109.0	143.0	2.9	0.0	0.0	-13.29	-0.1	2.0	5.9	119.6	789.56	551.91	432.69	344.818	273.214	212.586	172.566	133.04	99.7383	77.4383	57.3387	43.6135	30.8174	21.6448	16.1372	11.9578	6.58637	94.5471	87.3955	80.0053	72.3826	64.6343	56.8819	49.1223	41.6709	34.6026	28.0756	22.2608	17.1898	12.959	9.49899	6.77829	4.71305	3.18337	2.09485	1.33699	0.82554	0.496282	0.291867	0.168924	0.0997451	0.0624783	0.00424466	0.00483088	0.00453788	0.00455108	0.0042806	0.00468003	0.00444456	0.00465863	0.00505294	0.00538042	0.00581465	0.00629911	0.00721641	0.00894409	0.00992509	0.0113425	0.0183868	0.000538416	0.000456994	0.000356839	0.00029965	0.000274065	0.00025135	0.000245755	0.000260325	0.000268464	0.000299888	0.00035474	0.000421766	0.000523998	0.000699581	0.000949485	0.00136357	0.00198586	0.0029151	0.00445585	0.00724225	0.011996	0.0200059	0.0342279	0.0580871	0.0932621	28.62106	20.04685	15.7001	12.51225	9.904991	7.717495	6.259543	4.829376	3.625775	2.818742	2.090945	1.59394	1.131497	0.8029015	0.6026131	0.451342	0.2662454	3.404076	3.146491	2.880332	2.605864	2.326902	2.047798	1.768444	1.500192	1.245728	1.010757	0.8014277	0.6188753	0.4665734	0.3420282	0.2441033	0.1697915	0.1147755	0.07566144	0.04849892	0.03031486	0.01883195	0.01202066	0.008391204	0.006816402	0.006245899
692988.3	200613.0	2.015062802e7	42183.0	2.0150628e7	2948.3	-0.3	3.0	53.9	142.338229	-32.327121	625957.0	6.4225178e6	54.8	55.13	108.7	142.9	3.0	0.3	0.0	-13.28	-0.1	2.07	5.9	119.6	812.851	568.829	444.67	356.049	280.7	219.23	177.912	137.04	103.691	79.6965	59.082	45.0086	31.6562	22.1041	16.302	12.0593	6.62816	97.6239	90.1565	82.5343	74.5882	66.5395	58.4293	50.3848	42.6228	35.298	28.5733	22.5955	17.3982	13.0914	9.58083	6.82782	4.737	3.19424	2.09801	1.33631	0.823788	0.494471	0.290656	0.16839	0.0993111	0.0623438	0.00411099	0.00467355	0.00440282	0.00439092	0.00415563	0.00452494	0.004298	0.0045147	0.00483314	0.00521819	0.0056361	0.00608614	0.00701367	0.00873944	0.00980191	0.0112101	0.0182733	0.000519217	0.000441199	0.00034445	0.000289495	0.000265058	0.000243825	0.000238544	0.000253703	0.000262435	0.00029388	0.000348638	0.000416044	0.000517899	0.000692849	0.000941537	0.00135535	0.00197702	0.00290783	0.00445536	0.00725418	0.0120386	0.0200886	0.0343201	0.0583605	0.0934042	29.45281	20.64968	16.1274	12.91275	10.1723	7.954379	6.450317	4.972083	3.766367	2.899058	2.152861	1.643302	1.16105	0.81886	0.6082367	0.4546958	0.2675933	3.514826	3.245878	2.971371	2.685262	2.395487	2.103503	1.813893	1.534459	1.270762	1.028673	0.8134761	0.626377	0.4713392	0.3449738	0.2458856	0.1706528	0.1151659	0.07577434	0.04847418	0.03025246	0.0187699	0.01198247	0.008375383	0.006809837	0.006240719
692988.8	200613.0	2.015062802e7	42183.0	2.0150628e7	2948.8	-0.2	3.2	53.6	142.338078	-32.326997	625942.9	6.4225317e6	54.7	55.12	108.3	142.5	3.2	0.2	0.0	-13.28	-0.11	2.04	5.9	119.6	839.589	587.713	457.635	368.136	288.227	226.364	183.118	141.373	107.793	82.204	60.9767	46.4135	32.5817	22.6439	16.4322	12.0577	6.70154	100.514	92.7351	84.8787	76.5778	68.2484	59.8237	51.4806	43.439	35.8754	28.9707	22.854	17.5647	13.1916	9.64659	6.86991	4.75933	3.20535	2.1013	1.33549	0.821812	0.492463	0.28927	0.167744	0.0989067	0.0622386	0.00396802	0.00451007	0.00426617	0.00423415	0.00403847	0.00437081	0.00416764	0.00436786	0.00463158	0.00505058	0.00545221	0.00588896	0.00680525	0.00851273	0.00971515	0.011211	0.018059	0.000503101	0.00042805	0.000334204	0.000281611	0.000257893	0.00023785	0.000233282	0.000248705	0.000258295	0.000289967	0.000344846	0.000412354	0.000514432	0.000688363	0.000935493	0.00134814	0.00196813	0.00290037	0.00445497	0.00726818	0.0120859	0.0201869	0.0344413	0.0585886	0.0935406	30.40825	21.32306	16.59014	13.34425	10.44126	8.208946	6.636276	5.126751	3.912532	2.988326	2.220194	1.693094	1.193714	0.8376611	0.6127215	0.4546387	0.2699088	3.618857	3.3387	3.055765	2.756885	2.457005	2.1537	1.853341	1.563841	1.291548	1.042979	0.8227817	0.6323707	0.4749461	0.3473407	0.2474002	0.171456	0.1155649	0.07589191	0.04844437	0.03018217	0.01870108	0.01193922	0.008357294	0.006801318	0.00623811
692989.3	200613.0	2.015062802e7	42183.0	2.0150628e7	2949.3	-0.0	3.4	53.4	142.337927	-32.326873	625928.9	6.4225456e6	54.6	55.12	107.9	142.2	3.4	0.0	0.0	-13.29	-0.12	2.0	5.9	119.6	866.709	606.484	470.055	379.826	295.061	233.285	187.781	145.703	111.603	84.8004	62.8992	47.7104	33.5429	23.2055	16.513	11.9571	6.79922	102.978	94.9204	86.8433	78.223	69.6336	60.9758	52.3438	44.0765	36.3194	29.2579	23.032	17.6857	13.2587	9.69274	6.89894	4.77534	3.21283	2.10234	1.33346	0.819189	0.490181	0.287724	0.166943	0.0985244	0.0621461	0.00383223	0.00435813	0.00414321	0.00409685	0.00393937	0.00423232	0.00406252	0.00422915	0.00446914	0.00488938	0.00527465	0.00572257	0.00660411	0.00828961	0.00967723	0.0113509	0.0177648	0.000491255	0.000418354	0.000326809	0.000276142	0.000253163	0.000233644	0.000229926	0.000245526	0.000255642	0.000287683	0.000342864	0.000409983	0.000512445	0.000685372	0.000931363	0.00134279	0.0019618	0.0028965	0.00445862	0.00728881	0.0121402	0.0202961	0.0346077	0.0587889	0.0936969	31.37781	21.99283	17.03368	13.76199	10.6856	8.456099	6.803024	5.281378	4.048549	3.080842	2.288547	1.739139	1.227695	0.8572596	0.6155715	0.4513458	0.2729519	3.707553	3.417365	3.126488	2.816111	2.506872	2.195175	1.884415	1.586791	1.307531	1.053318	0.8291896	0.6367265	0.4773616	0.3490019	0.2484449	0.1720318	0.1158335	0.07592882	0.04837133	0.03008919	0.01862291	0.01189081	0.008336614	0.006791851	0.006237905
692989.8	200613.0	2.015062802e7	42183.0	2.0150628e7	2949.8	0.0	3.5	53.1	142.337776	-32.32675	625914.9	6.4225595e6	54.6	55.1	107.6	141.9	3.5	-0.0	0.0	-13.29	-0.12	2.0	5.9	119.6	891.035	623.052	480.488	390.147	300.626	239.36	191.702	149.664	114.877	87.336	64.7046	48.8175	34.496	23.7316	16.554	11.7965	6.90797	105.006	96.7197	88.4436	79.5931	70.7602	61.9235	53.0396	44.5848	36.6749	29.4746	23.1591	17.7719	13.3015	9.71969	6.91192	4.78127	3.21344	2.0992	1.3293	0.81563	0.487567	0.286049	0.165998	0.0981451	0.0620579	0.00371696	0.00423123	0.00404456	0.00398349	0.00386247	0.00411764	0.00397999	0.00410877	0.00434181	0.00474157	0.00511697	0.00558924	0.00641641	0.00809076	0.00966931	0.0115599	0.0174468	0.000483047	0.000411585	0.000321827	0.000272225	0.000250103	0.000230605	0.0002276	0.000243454	0.000253611	0.00028612	0.000341585	0.000408154	0.000510871	0.000683274	0.00092924	0.00134029	0.00196034	0.00289956	0.00447094	0.00732003	0.0122046	0.0204159	0.0348189	0.0590132	0.0938098	32.24778	22.58427	17.40639	14.13102	10.88465	8.673143	6.943319	5.422882	4.165541	3.17125	2.352778	1.778485	1.261427	0.8756479	0.6170659	0.4460312	0.2763525	3.780556	3.482137	3.184097	2.865434	2.547429	2.229292	1.909464	1.60509	1.320329	1.061119	0.8337651	0.6398295	0.4789022	0.3499719	0.248912	0.172245	0.1158552	0.07581593	0.04822244	0.02996353	0.01853365	0.01183845	0.008313759	0.006784487	0.006235593
