1.000000e+00	3.118646e+02	-5.052640e-01	-5.052621e-01	-5.052583e-01	-5.052525e-01	-5.052447e-01	-5.052348e-01	-5.052230e-01	-5.052092e-01	-5.051937e-01	-5.051764e-01	-5.051577e-01	-5.051378e-01	-5.051169e-01	-5.050954e-01	-5.050736e-01	-5.050517e-01	-5.050302e-01	-5.050094e-01	-5.049893e-01	-5.049704e-01	-5.049527e-01	-5.049362e-01	-5.049212e-01	-5.049074e-01	-5.048949e-01	-5.048836e-01	-5.048734e-01	-5.048643e-01	-5.048561e-01	-5.048487e-01	-5.048420e-01	-5.048361e-01	-5.048308e-01	-5.048260e-01	-5.048217e-01	-5.048178e-01	-5.048143e-01	-5.048111e-01	-5.048083e-01	-5.048057e-01	-5.048034e-01	-5.048012e-01	-5.047993e-01	-5.047975e-01	-5.047960e-01	-5.047946e-01	-5.047933e-01	-5.047922e-01	-5.047912e-01	-5.047904e-01	
2.000000e+00	8.081500e+01	-6.729574e-01	-6.729558e-01	-6.729546e-01	-6.729564e-01	-6.729635e-01	-6.729778e-01	-6.730004e-01	-6.730316e-01	-6.730709e-01	-6.731173e-01	-6.731693e-01	-6.732256e-01	-6.732848e-01	-6.733453e-01	-6.734059e-01	-6.734654e-01	-6.735227e-01	-6.735771e-01	-6.736279e-01	-6.736745e-01	-6.737165e-01	-6.737538e-01	-6.737863e-01	-6.738139e-01	-6.738368e-01	-6.738552e-01	-6.738692e-01	-6.738793e-01	-6.738858e-01	-6.738890e-01	-6.738895e-01	-6.738877e-01	-6.738842e-01	-6.738794e-01	-6.738739e-01	-6.738682e-01	-6.738626e-01	-6.738575e-01	-6.738531e-01	-6.738494e-01	-6.738466e-01	-6.738447e-01	-6.738434e-01	-6.738428e-01	-6.738426e-01	-6.738426e-01	-6.738429e-01	-6.738431e-01	-6.738434e-01	-6.738436e-01	
3.000000e+00	4.885105e+01	-5.359248e-01	-7.152485e-01	-8.606940e-01	-8.409940e-01	-6.797534e-01	-5.133906e-01	-4.621613e-01	-5.328700e-01	-6.386284e-01	-6.928947e-01	-6.741942e-01	-6.188327e-01	-5.751747e-01	-5.679332e-01	-5.922820e-01	-6.286629e-01	-6.599572e-01	-6.796726e-01	-6.906020e-01	-6.992044e-01	-7.106687e-01	-7.267390e-01	-7.460238e-01	-7.655471e-01	-7.823295e-01	-7.942783e-01	-8.002637e-01	-7.997176e-01	-7.922303e-01	-7.774703e-01	-7.554768e-01	-7.271385e-01	-6.945749e-01	-6.611641e-01	-6.310889e-01	-6.084452e-01	-5.961377e-01	-5.949081e-01	-6.028532e-01	-6.156729e-01	-6.276606e-01	-6.331890e-01	-6.282443e-01	-6.115124e-01	-5.846567e-01	-5.517067e-01	-5.177916e-01	-4.876790e-01	-4.646136e-01	-4.497905e-01	
4.000000e+00	2.937542e+01	-4.039968e-01	-8.449902e-01	-1.116715e+00	-1.057417e+00	-7.243934e-01	-3.634430e-01	-3.103510e-01	-5.236879e-01	-6.964258e-01	-7.094620e-01	-6.073043e-01	-4.958071e-01	-4.636908e-01	-5.191416e-01	-6.046841e-01	-6.677003e-01	-6.936962e-01	-6.954618e-01	-6.937607e-01	-7.041834e-01	-7.317240e-01	-7.720165e-01	-8.162798e-01	-8.562332e-01	-8.867258e-01	-9.059466e-01	-9.141946e-01	-9.122999e-01	-9.004751e-01	-8.779790e-01	-8.436116e-01	-7.967984e-01	-7.388942e-01	-6.742448e-01	-6.104260e-01	-5.570177e-01	-5.226968e-01	-5.115617e-01	-5.206964e-01	-5.406489e-01	-5.586228e-01	-5.626157e-01	-5.447817e-01	-5.032973e-01	-4.426979e-01	-3.727192e-01	-3.056044e-01	-2.522543e-01	-2.185962e-01	-2.041295e-01	
5.000000e+00	1.804694e+01	-4.452385e-01	-8.287725e-01	-1.063836e+00	-1.025544e+00	-7.519668e-01	-4.170073e-01	-3.034609e-01	-4.418509e-01	-5.813139e-01	-6.113744e-01	-5.565018e-01	-4.910670e-01	-4.792041e-01	-5.285900e-01	-5.992050e-01	-6.537394e-01	-6.826317e-01	-6.963478e-01	-7.108460e-01	-7.374808e-01	-7.788930e-01	-8.302394e-01	-8.833412e-01	-9.306606e-01	-9.673449e-01	-9.913350e-01	-1.002376e+00	-1.000790e+00	-9.866082e-01	-9.593249e-01	-9.183035e-01	-8.636435e-01	-7.972502e-01	-7.237535e-01	-6.507730e-01	-5.878917e-01	-5.439910e-01	-5.236870e-01	-5.248769e-01	-5.391823e-01	-5.550414e-01	-5.615364e-01	-5.513087e-01	-5.220691e-01	-4.768590e-01	-4.231743e-01	-3.708600e-01	-3.289375e-01	-3.024511e-01	-2.911310e-01	
6.000000e+00	1.022975e+01	-4.976354e-01	-8.071424e-01	-9.970167e-01	-9.736277e-01	-7.594470e-01	-4.695324e-01	-3.208255e-01	-3.876271e-01	-4.887727e-01	-5.275353e-01	-5.107007e-01	-4.846943e-01	-4.918323e-01	-5.382474e-01	-5.983053e-01	-6.479304e-01	-6.818093e-01	-7.080896e-01	-7.381011e-01	-7.791566e-01	-8.317890e-01	-8.910004e-01	-9.495785e-01	-1.001095e+00	-1.041353e+00	-1.068380e+00	-1.081655e+00	-1.081187e+00	-1.066882e+00	-1.038369e+00	-9.953089e-01	-9.380528e-01	-8.684916e-01	-7.908446e-01	-7.120038e-01	-6.408627e-01	-5.861823e-01	-5.534201e-01	-5.422355e-01	-5.464951e-01	-5.567916e-01	-5.637586e-01	-5.606015e-01	-5.443867e-01	-5.163003e-01	-4.810652e-01	-4.454831e-01	-4.161601e-01	-3.971177e-01	-3.886099e-01	
7.000000e+00	8.162545e+00	-4.926738e-01	-8.171547e-01	-1.017252e+00	-1.001839e+00	-7.883047e-01	-4.802254e-01	-3.034641e-01	-3.654945e-01	-4.762391e-01	-5.245746e-01	-5.125464e-01	-4.867201e-01	-4.913415e-01	-5.345724e-01	-5.927708e-01	-6.431262e-01	-6.801623e-01	-7.109369e-01	-7.456008e-01	-7.907300e-01	-8.467038e-01	-9.087901e-01	-9.701673e-01	-1.024678e+00	-1.068163e+00	-1.098479e+00	-1.114804e+00	-1.116828e+00	-1.104181e+00	-1.076300e+00	-1.032711e+00	-9.736581e-01	-9.009308e-01	-8.186936e-01	-7.339594e-01	-6.561128e-01	-5.948823e-01	-5.569643e-01	-5.430059e-01	-5.471538e-01	-5.595579e-01	-5.700175e-01	-5.708563e-01	-5.584087e-01	-5.333614e-01	-5.002084e-01	-4.657939e-01	-4.369625e-01	-4.180257e-01	-4.094510e-01	
8.000000e+00	6.531376e+00	-4.885493e-01	-8.260656e-01	-1.034622e+00	-1.026441e+00	-8.148744e-01	-4.922863e-01	-2.890230e-01	-3.458845e-01	-4.651646e-01	-5.218897e-01	-5.141392e-01	-4.886355e-01	-4.911349e-01	-5.315175e-01	-5.879592e-01	-6.388453e-01	-6.786192e-01	-7.134153e-01	-7.523417e-01	-8.012861e-01	-8.604396e-01	-9.252603e-01	-9.892482e-01	-1.046481e+00	-1.092848e+00	-1.126077e+00	-1.145114e+00	-1.149394e+00	-1.138339e+00	-1.111234e+00	-1.067489e+00	-1.007231e+00	-9.320995e-01	-8.461063e-01	-7.562305e-01	-6.721577e-01	-6.044324e-01	-5.609710e-01	-5.435455e-01	-5.467943e-01	-5.606067e-01	-5.740595e-01	-5.786428e-01	-5.699525e-01	-5.481170e-01	-5.172958e-01	-4.842523e-01	-4.559833e-01	-4.370839e-01	-4.282998e-01	
9.000000e+00	5.245048e+00	-4.851347e-01	-8.339505e-01	-1.049459e+00	-1.047785e+00	-8.391084e-01	-5.051437e-01	-2.770686e-01	-3.284432e-01	-4.553400e-01	-5.194633e-01	-5.155468e-01	-4.904663e-01	-4.911524e-01	-5.289563e-01	-5.837268e-01	-6.349807e-01	-6.771465e-01	-7.155694e-01	-7.584256e-01	-8.109525e-01	-8.731233e-01	-9.405251e-01	-1.006924e+00	-1.066606e+00	-1.115519e+00	-1.151300e+00	-1.172719e+00	-1.179018e+00	-1.169461e+00	-1.143216e+00	-1.099600e+00	-1.038621e+00	-9.617408e-01	-8.727520e-01	-7.784786e-01	-6.887385e-01	-6.147291e-01	-5.655273e-01	-5.441240e-01	-5.458339e-01	-5.604561e-01	-5.764496e-01	-5.845169e-01	-5.795186e-01	-5.609885e-01	-5.326786e-01	-5.011769e-01	-4.735544e-01	-4.546685e-01	-4.455814e-01	
1.000000e+01	2.898675e+00	-4.645801e-01	-8.662109e-01	-1.110239e+00	-1.123256e+00	-9.106062e-01	-5.321640e-01	-2.349484e-01	-2.914135e-01	-4.482136e-01	-5.243026e-01	-5.170438e-01	-4.847760e-01	-4.818831e-01	-5.200739e-01	-5.775012e-01	-6.331312e-01	-6.809245e-01	-7.254144e-01	-7.740461e-01	-8.317782e-01	-8.988332e-01	-9.713716e-01	-1.043716e+00	-1.110411e+00	-1.167262e+00	-1.211430e+00	-1.241040e+00	-1.254681e+00	-1.251065e+00	-1.228919e+00	-1.187155e+00	-1.125308e+00	-1.044212e+00	-9.469360e-01	-8.398225e-01	-7.331440e-01	-6.402594e-01	-5.741127e-01	-5.417537e-01	-5.405758e-01	-5.596262e-01	-5.847472e-01	-6.036252e-01	-6.086156e-01	-5.975740e-01	-5.734704e-01	-5.430124e-01	-5.141628e-01	-4.930525e-01	-4.818483e-01	
