6.260405e+05	6.422435e+06	5.503000e+01	6.929853e+05	2.006130e+05	1.335045e+01	-5.628000e+01	-5.470000e+01	-5.628000e+01	-5.470000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-1.007093e+00	-9.712912e-01	-8.910682e-01	-7.567283e-01	-5.626917e-01	-3.239121e-01	-1.214825e-01	-1.057189e-01	-2.120568e-01	-2.978536e-01	-3.165185e-01	-2.662825e-01	-1.722011e-01	-9.086182e-02	-9.657657e-02	-2.119579e-01	-3.846932e-01	-5.520894e-01	-6.763566e-01	-7.402281e-01	-7.365553e-01	-6.626920e-01	-5.206437e-01	-3.255269e-01	-1.290410e-01	-3.643241e-02	-1.233489e-01	-3.495158e-01	-6.277578e-01	-8.972082e-01	-1.131213e+00	-1.323452e+00	-1.476669e+00	-1.596699e+00	-1.689805e+00	-1.761633e+00	-1.816902e+00	-1.859404e+00	-1.892115e+00	-1.917341e+00	-1.936852e+00	-1.951998e+00	-1.963812e+00	-1.973082e+00	-1.980414e+00	-1.986280e+00	-1.991053e+00	-1.995039e+00	-1.998500e+00	-2.001677e+00	-2.004805e+00	-2.008141e+00	1.000000e+00	
6.260269e+05	6.422448e+06	5.505000e+01	6.929858e+05	2.006130e+05	1.336045e+01	-5.608000e+01	-5.460000e+01	-5.608000e+01	-5.460000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-1.067006e+00	-1.028618e+00	-9.450019e-01	-8.078535e-01	-6.114182e-01	-3.665451e-01	-1.428340e-01	-9.884065e-02	-2.117119e-01	-3.088201e-01	-3.303267e-01	-2.719707e-01	-1.629467e-01	-7.562253e-02	-9.526518e-02	-2.290790e-01	-4.120817e-01	-5.813368e-01	-7.014130e-01	-7.562587e-01	-7.387348e-01	-6.456252e-01	-4.794139e-01	-2.627155e-01	-7.122799e-02	-1.884953e-02	-1.428009e-01	-3.805885e-01	-6.537552e-01	-9.132955e-01	-1.138322e+00	-1.324112e+00	-1.473303e+00	-1.591161e+00	-1.683369e+00	-1.755107e+00	-1.810758e+00	-1.853884e+00	-1.887314e+00	-1.913261e+00	-1.933441e+00	-1.949178e+00	-1.961496e+00	-1.971181e+00	-1.978845e+00	-1.984967e+00	-1.989928e+00	-1.994041e+00	-1.997573e+00	-2.000764e+00	-2.003849e+00	-2.007074e+00	1.000000e+00	
6.260132e+05	6.422462e+06	5.509000e+01	6.929863e+05	2.006130e+05	1.335037e+01	-5.601000e+01	-5.450000e+01	-5.601000e+01	-5.450000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-1.089711e+00	-1.049752e+00	-9.636667e-01	-8.237580e-01	-6.244901e-01	-3.761114e-01	-1.464331e-01	-9.670876e-02	-2.133840e-01	-3.159554e-01	-3.412171e-01	-2.838386e-01	-1.719031e-01	-7.758464e-02	-9.010106e-02	-2.214853e-01	-4.066881e-01	-5.804508e-01	-7.057154e-01	-7.657242e-01	-7.530257e-01	-6.639786e-01	-4.999074e-01	-2.805354e-01	-7.748935e-02	-7.296777e-03	-1.173392e-01	-3.495858e-01	-6.234182e-01	-8.866077e-01	-1.116164e+00	-1.306326e+00	-1.459326e+00	-1.580331e+00	-1.675056e+00	-1.748770e+00	-1.805951e+00	-1.850250e+00	-1.884572e+00	-1.911192e+00	-1.931878e+00	-1.947994e+00	-1.960592e+00	-1.970484e+00	-1.978299e+00	-1.984528e+00	-1.989564e+00	-1.993725e+00	-1.997281e+00	-2.000476e+00	-2.003545e+00	-2.006731e+00	1.000000e+00	
6.259993e+05	6.422476e+06	5.510000e+01	6.929868e+05	2.006130e+05	1.333038e+01	-5.607000e+01	-5.440000e+01	-5.607000e+01	-5.440000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-1.077098e+00	-1.034741e+00	-9.444199e-01	-7.992573e-01	-5.955980e-01	-3.481983e-01	-1.342850e-01	-1.079926e-01	-2.126257e-01	-3.065067e-01	-3.387912e-01	-3.032184e-01	-2.174398e-01	-1.254835e-01	-9.552007e-02	-1.713084e-01	-3.240425e-01	-4.933207e-01	-6.347091e-01	-7.255014e-01	-7.558254e-01	-7.216798e-01	-6.225047e-01	-4.637753e-01	-2.676353e-01	-9.532757e-02	-5.068938e-02	-1.870840e-01	-4.449555e-01	-7.350222e-01	-1.002719e+00	-1.227859e+00	-1.408441e+00	-1.549610e+00	-1.658380e+00	-1.741491e+00	-1.804703e+00	-1.852673e+00	-1.889054e+00	-1.916663e+00	-1.937651e+00	-1.953647e+00	-1.965884e+00	-1.975293e+00	-1.982580e+00	-1.988286e+00	-1.992833e+00	-1.996558e+00	-1.999743e+00	-2.002637e+00	-2.005484e+00	-2.008535e+00	1.000000e+00	
6.259852e+05	6.422490e+06	5.513000e+01	6.929873e+05	2.006130e+05	1.331038e+01	-5.606000e+01	-5.420000e+01	-5.606000e+01	-5.420000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-1.040009e+00	-9.989257e-01	-9.098142e-01	-7.645829e-01	-5.591511e-01	-3.111543e-01	-1.101246e-01	-1.120504e-01	-2.276934e-01	-3.219413e-01	-3.507369e-01	-3.106700e-01	-2.207669e-01	-1.261016e-01	-9.521797e-02	-1.709763e-01	-3.245086e-01	-4.960327e-01	-6.412052e-01	-7.370754e-01	-7.734861e-01	-7.460714e-01	-6.535023e-01	-4.993356e-01	-3.012065e-01	-1.127064e-01	-3.615809e-02	-1.415612e-01	-3.838928e-01	-6.725362e-01	-9.462306e-01	-1.179891e+00	-1.369041e+00	-1.517830e+00	-1.632991e+00	-1.721303e+00	-1.788674e+00	-1.839938e+00	-1.878918e+00	-1.908575e+00	-1.931178e+00	-1.948453e+00	-1.961706e+00	-1.971927e+00	-1.979866e+00	-1.986100e+00	-1.991076e+00	-1.995150e+00	-1.998619e+00	-2.001744e+00	-2.004777e+00	-2.007976e+00	1.000000e+00	
6.259711e+05	6.422504e+06	5.513000e+01	6.929878e+05	2.006130e+05	1.329038e+01	-5.610000e+01	-5.410000e+01	-5.610000e+01	-5.410000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-9.632870e-01	-9.271884e-01	-8.441871e-01	-7.028551e-01	-4.980000e-01	-2.537423e-01	-8.278168e-02	-1.263972e-01	-2.515353e-01	-3.414481e-01	-3.632232e-01	-3.175538e-01	-2.247786e-01	-1.296044e-01	-9.813424e-02	-1.706701e-01	-3.203054e-01	-4.905127e-01	-6.380025e-01	-7.394594e-01	-7.840683e-01	-7.668023e-01	-6.853590e-01	-5.411049e-01	-3.463942e-01	-1.446397e-01	-3.123553e-02	-9.271335e-02	-3.072878e-01	-5.879697e-01	-8.660744e-01	-1.109491e+00	-1.309676e+00	-1.468880e+00	-1.593123e+00	-1.689036e+00	-1.762629e+00	-1.818922e+00	-1.861941e+00	-1.894837e+00	-1.920038e+00	-1.939404e+00	-1.954347e+00	-1.965940e+00	-1.975002e+00	-1.982158e+00	-1.987896e+00	-1.992602e+00	-1.996598e+00	-2.000164e+00	-2.003564e+00	-2.007070e+00	1.000000e+00	
6.259570e+05	6.422518e+06	5.513000e+01	6.929883e+05	2.006130e+05	1.328038e+01	-5.597000e+01	-5.390000e+01	-5.597000e+01	-5.390000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-8.953457e-01	-8.673990e-01	-7.945645e-01	-6.601994e-01	-4.567656e-01	-2.149491e-01	-6.957430e-02	-1.395769e-01	-2.679612e-01	-3.535665e-01	-3.726950e-01	-3.292474e-01	-2.423438e-01	-1.502427e-01	-1.102126e-01	-1.634764e-01	-2.948715e-01	-4.557445e-01	-6.034510e-01	-7.125708e-01	-7.702278e-01	-7.699429e-01	-7.081105e-01	-5.837684e-01	-4.035333e-01	-1.982073e-01	-4.871605e-02	-5.329556e-02	-2.228442e-01	-4.835654e-01	-7.608061e-01	-1.013300e+00	-1.226252e+00	-1.398603e+00	-1.534892e+00	-1.641226e+00	-1.723557e+00	-1.787054e+00	-1.835954e+00	-1.873632e+00	-1.902719e+00	-1.925247e+00	-1.942773e+00	-1.956487e+00	-1.967299e+00	-1.975906e+00	-1.982854e+00	-1.988576e+00	-1.993427e+00	-1.997718e+00	-2.001737e+00	-2.005776e+00	1.000000e+00	
6.259429e+05	6.422532e+06	5.512000e+01	6.929888e+05	2.006130e+05	1.328046e+01	-5.564000e+01	-5.360000e+01	-5.564000e+01	-5.360000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-8.584659e-01	-8.373720e-01	-7.731570e-01	-6.449951e-01	-4.433419e-01	-2.025418e-01	-6.817767e-02	-1.458508e-01	-2.724894e-01	-3.558196e-01	-3.778668e-01	-3.441241e-01	-2.706324e-01	-1.860875e-01	-1.353523e-01	-1.602294e-01	-2.618498e-01	-4.041455e-01	-5.467106e-01	-6.615475e-01	-7.327507e-01	-7.516268e-01	-7.129055e-01	-6.134468e-01	-4.550630e-01	-2.575561e-01	-8.554343e-02	-3.963835e-02	-1.605885e-01	-3.941753e-01	-6.644075e-01	-9.218939e-01	-1.145198e+00	-1.329373e+00	-1.477030e+00	-1.593476e+00	-1.684438e+00	-1.755127e+00	-1.809944e+00	-1.852452e+00	-1.885472e+00	-1.911202e+00	-1.931340e+00	-1.947191e+00	-1.959759e+00	-1.969817e+00	-1.977969e+00	-1.984695e+00	-1.990388e+00	-1.995390e+00	-2.000013e+00	-2.004571e+00	1.000000e+00	
6.259289e+05	6.422546e+06	5.512000e+01	6.929893e+05	2.006130e+05	1.329054e+01	-5.540000e+01	-5.340000e+01	-5.540000e+01	-5.340000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-8.211200e-01	-8.043799e-01	-7.457352e-01	-6.226285e-01	-4.262975e-01	-1.949825e-01	-7.425582e-02	-1.518145e-01	-2.745620e-01	-3.582566e-01	-3.856830e-01	-3.610216e-01	-2.975502e-01	-2.187720e-01	-1.623646e-01	-1.681286e-01	-2.461663e-01	-3.707496e-01	-5.052356e-01	-6.206435e-01	-6.987886e-01	-7.289654e-01	-7.043733e-01	-6.204409e-01	-4.768843e-01	-2.893864e-01	-1.149673e-01	-5.045842e-02	-1.472823e-01	-3.637502e-01	-6.266974e-01	-8.839121e-01	-1.110618e+00	-1.299611e+00	-1.452265e+00	-1.573307e+00	-1.668244e+00	-1.742253e+00	-1.799780e+00	-1.844469e+00	-1.879228e+00	-1.906335e+00	-1.927559e+00	-1.944265e+00	-1.957503e+00	-1.968088e+00	-1.976653e+00	-1.983703e+00	-1.989651e+00	-1.994853e+00	-1.999634e+00	-2.004320e+00	1.000000e+00	
6.259149e+05	6.422560e+06	5.510000e+01	6.929898e+05	2.006130e+05	1.329054e+01	-5.510000e+01	-5.310000e+01	-5.510000e+01	-5.310000e+01	1.040000e+01	6.250000e-01	1.912500e+00	3.277250e+00	4.723885e+00	6.257318e+00	7.882757e+00	9.605723e+00	1.143207e+01	1.336799e+01	1.542007e+01	1.759527e+01	1.990099e+01	2.234505e+01	2.493575e+01	2.768190e+01	3.059281e+01	3.367838e+01	3.694908e+01	4.041603e+01	4.409099e+01	4.798645e+01	5.211564e+01	5.649257e+01	6.113213e+01	6.605006e+01	7.126306e+01	7.678884e+01	8.264617e+01	8.885494e+01	9.543624e+01	1.024124e+02	1.098072e+02	1.176456e+02	1.259543e+02	1.347616e+02	1.440973e+02	1.539931e+02	1.644827e+02	1.756017e+02	1.873878e+02	1.998810e+02	2.131239e+02	2.271613e+02	2.420410e+02	2.578135e+02	2.745323e+02	2.922542e+02	3.110395e+02	3.309518e+02	3.520589e+02	3.744325e+02	3.981484e+02	-8.140271e-01	-7.979216e-01	-7.408407e-01	-6.207996e-01	-4.296344e-01	-2.038624e-01	-8.061105e-02	-1.491353e-01	-2.694741e-01	-3.576734e-01	-3.939472e-01	-3.800606e-01	-3.265516e-01	-2.528202e-01	-1.910295e-01	-1.791120e-01	-2.345870e-01	-3.416651e-01	-4.680365e-01	-5.840068e-01	-6.689460e-01	-7.098144e-01	-6.980208e-01	-6.275445e-01	-4.964986e-01	-3.177841e-01	-1.429161e-01	-6.501874e-02	-1.430808e-01	-3.458714e-01	-6.030064e-01	-8.600486e-01	-1.089441e+00	-1.282116e+00	-1.438469e+00	-1.562796e+00	-1.660465e+00	-1.736655e+00	-1.795875e+00	-1.841847e+00	-1.877557e+00	-1.905353e+00	-1.927063e+00	-1.944100e+00	-1.957553e+00	-1.968264e+00	-1.976892e+00	-1.983958e+00	-1.989888e+00	-1.995046e+00	-1.999765e+00	-2.004372e+00	1.000000e+00	
