   5.2000000e+02   1.2467858e+00
   9.4300000e+02   3.9827390e-01
   5.0100000e+02   2.6681371e+00
   4.9000000e+02   7.7133937e+00
   4.9000000e+02   2.5556553e+00
   4.9000000e+02   6.1233926e+00
   5.1000000e+02   2.5678619e+00
   4.9000000e+02   7.9508072e+00
   4.9000000e+02   3.9918076e+00
   2.1200000e+03   2.3893119e+00
   3.5200000e+03   4.9560334e-01
   4.9000000e+02   5.0757117e+00
   2.1200000e+03   2.5069993e+00
   5.3000000e+02   5.4267195e+00
   9.4000000e+02   1.4983902e+00
   9.4000000e+02   1.1020830e+00
   9.4000000e+02   2.5038772e+00
   1.1279819e+02   8.9913990e+00
   1.1297734e+02   1.0736354e+01
   5.2000000e+02   7.6959050e-01
   1.1279819e+02   8.8775584e+00
   5.2000000e+02   4.1483791e+00
   5.2000000e+02   1.3385921e+00
   5.2000000e+02   8.9537273e-01
   5.2000000e+02   3.8032470e+00
   5.2000000e+02   4.7783240e+00
   5.2000000e+02   2.8722655e+00
   5.2000000e+02   1.3554540e+00
   5.2000000e+02   1.6050900e+00
   5.2000000e+02   2.0305002e+00
   5.2000000e+02   3.9835154e+00
   1.2782224e+02   3.8887606e+00
   5.2000000e+02   2.7774988e+00
   5.2000000e+02   1.4240352e+00
   5.2000000e+02   1.6736938e+00
   5.2000000e+02   2.0429176e+00
   5.2000000e+02   2.9015078e+00
   5.2000000e+02   5.6753606e+00
   5.2000000e+02   2.2784878e+00
   5.2000000e+02   2.9192637e+00
   5.2000000e+02   5.2139144e+00
   5.2000000e+02   1.5902270e+00
   5.2000000e+02   3.7750599e+00
   5.2000000e+02   4.5310334e+00
   5.2000000e+02   2.2388160e+00
   5.2000000e+02   3.1003315e+00
   5.2000000e+02   7.2561283e+00
   5.2000000e+02   1.5337317e+00
   5.2000000e+02   6.5644246e+00
   5.2000000e+02   2.4755276e+00
   5.2000000e+02   1.3841864e+00
   5.2000000e+02   1.8471107e+00
   5.2000000e+02   1.5924482e+00
   5.2000000e+02   2.0409580e+00
   5.2000000e+02   3.3871427e+00
   5.2000000e+02   6.2126645e+00
   5.2000000e+02   1.6759974e+00
   5.2000000e+02   2.4301706e+00
   5.2000000e+02   1.0392289e+00
   5.2000000e+02   1.1343916e+00
   5.2000000e+02   1.5370763e+00
   4.9000000e+02   1.4425147e+00
   2.0000000e+03   4.8582565e+00
   2.5000000e+03   3.2762122e+00
   2.5000000e+03   3.5279742e+00
   2.5000000e+03   2.8635614e+00
   1.0810000e+03   2.8872669e+00
   2.4740000e+03   2.2168254e+00
   2.5000000e+03   3.6637742e-01
   2.5000000e+03   2.2155192e-01
   2.5000000e+03   1.9132801e-01
   1.1000000e+03   7.2213416e-01
   1.1000000e+03   2.7953516e-01
   2.0000000e+03   3.2915924e-01
   2.5000000e+03   5.4893982e-01
   5.4600000e+02   5.6354423e+00
   5.4600000e+02   3.2830232e+00
   5.4600000e+02   3.3390865e+00
   4.9000000e+02   1.0080526e+00
   4.9000000e+02   1.5177586e+00
   4.9000000e+02   2.2217652e+00
   5.2000000e+02   1.1324103e+00
   5.2000000e+02   1.4361562e+00
   4.7000000e+02   2.7206313e+00
   5.2000000e+02   8.5345190e-01
   4.7000000e+02   2.5634539e+00
   4.8000000e+02   1.9416663e+00
   5.0500000e+02   2.2298151e+00
   5.0500000e+02   1.9772254e+00
   5.0500000e+02   2.8026619e+00
   7.2500000e+02   1.6020160e-01
   7.2500000e+02   1.5494257e-01
   7.2500000e+02   1.8152080e-01
   7.2500000e+02   1.4957120e-01
   7.2500000e+02   6.5847400e-01
   7.2500000e+02   3.6887786e-01
   7.2500000e+02   3.8456400e-01
   7.2500000e+02   3.4265777e-01
   7.2500000e+02   6.4226045e-02
   1.0150000e+03   3.1541364e-01
   9.8600000e+02   6.2668040e-01
   9.5700000e+02   4.2350379e-01
   9.9100000e+02   4.8984272e-01
   9.4700000e+02   1.1903922e+00
   9.8600000e+02   4.4886760e-01
   9.8600000e+02   1.1816522e-01
   9.7900000e+02   1.9516838e-01
   9.2700000e+02   4.0261500e-01
   1.4100000e+03   3.2013784e+00
   1.4320000e+03   2.1834065e+00
   1.8500000e+03   7.0466524e+00
   1.5080000e+03   2.6632655e-01
   1.4480000e+03   1.5744679e+00
   1.8760000e+03   2.1456759e-01
   1.4700000e+03   9.2911627e-01
   1.2040000e+03   3.1616449e+00
   1.5700000e+03   3.8001157e+00
   2.0100000e+03   4.1902699e+00
   1.7860000e+03   4.3733538e+00
   2.0150000e+03   3.9564974e-01
   1.2130000e+03   3.1182403e+00
   1.4860000e+03   9.3596106e-01
   1.4300000e+03   2.1117779e+00
   1.8480000e+03   1.2711354e+00
   1.8650000e+03   1.1750361e+00
   1.8540000e+03   2.2792116e+00
   1.0000000e+03   2.3049115e+00
   1.0000000e+03   5.5511132e+00
   1.0000000e+03   1.8598218e+00
   1.0000000e+03   2.8473318e-01
   1.0000000e+03   3.5115404e+00
   1.0000000e+03   2.2791233e+00
   1.0000000e+03   3.7096408e-01
   1.0000000e+03   3.8308048e-01
   1.0000000e+03   2.1940624e+00
   1.0000000e+03   5.8634471e-01
   1.0000000e+03   2.2079847e+00
   1.0000000e+03   8.1615278e+00
   1.0000000e+03   5.7615602e+00
   1.0230000e+03   1.3651825e+00
   1.0230000e+03   1.6224190e+00
   1.1260000e+03   3.0305432e+00
   9.6800000e+02   1.5265986e+00
   1.1260000e+03   2.4783681e+00
   9.6800000e+02   3.0854994e+00
   1.1400000e+03   2.1197759e+00
   1.0780000e+03   3.0341813e+00
   9.8400000e+02   2.2061658e+00
   1.0480000e+03   1.3665893e+00
   9.5700000e+02   1.6552667e+00
   1.0180000e+03   7.3950166e-02
   1.0260000e+03   3.2992410e-01
   1.0250000e+03   1.9398910e-01
   1.0200000e+03   6.7088234e-01
   1.0280000e+03   1.2582269e+00
   1.0190000e+03   4.2879828e-01
   1.0220000e+03   2.1135212e-01
   1.0210000e+03   2.4952926e-01
   5.5100000e+02   3.7337572e+00
   9.6100000e+02   6.8460904e-01
